srcipinternal,dstipinternal,srcipver,dstipver,date,time,action,protocol,srcip,dstip,srcport,dstport,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,info,path
1,0,ipv4,ipv4,2020-10-14,07:24:40,ALLOW,TCP,192.168.6.81,103.216.121.174,59082,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:40,ALLOW,TCP,192.168.6.81,103.216.121.174,59083,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:40,ALLOW,TCP,192.168.6.81,103.216.121.174,59084,59246,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:24:45,ALLOW,UDP,192.168.6.81,172.18.10.126,49849,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:53,ALLOW,UDP,192.168.6.81,8.8.8.8,62135,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:53,ALLOW,TCP,192.168.6.81,103.216.122.48,59085,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:53,ALLOW,UDP,192.168.6.81,8.8.8.8,50086,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:24:53,ALLOW,TCP,192.168.6.81,202.191.56.63,59086,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:12,ALLOW,UDP,192.168.6.81,8.8.8.8,59843,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:12,DROP,TCP,192.168.6.81,167.99.135.134,59087,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:13,DROP,TCP,192.168.6.81,167.99.135.134,59088,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:24,ALLOW,TCP,192.168.6.81,103.216.121.174,59089,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:24,ALLOW,TCP,192.168.6.81,103.216.121.174,59090,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:24,ALLOW,TCP,192.168.6.81,103.216.121.174,59091,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:24,ALLOW,TCP,192.168.6.81,103.216.121.174,59092,60043,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:25:30,ALLOW,TCP,::1,::1,59093,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:35,ALLOW,UDP,192.168.6.81,8.8.8.8,62120,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:25:50,ALLOW,UDP,192.168.6.81,172.18.10.126,59844,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:51,ALLOW,TCP,192.168.6.81,103.216.121.174,59094,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:51,ALLOW,TCP,192.168.6.81,103.216.121.174,59095,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:52,ALLOW,TCP,192.168.6.81,103.216.121.174,59096,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:52,ALLOW,TCP,192.168.6.81,103.216.121.174,59097,44149,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:54,ALLOW,UDP,192.168.6.81,8.8.8.8,51834,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:54,DROP,TCP,192.168.6.81,117.18.232.200,59098,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:54,DROP,TCP,192.168.6.81,117.18.232.200,59099,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:25:54,DROP,TCP,192.168.6.81,117.18.232.200,59100,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:22,ALLOW,TCP,192.168.6.81,192.168.6.95,59101,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:22,ALLOW,TCP,192.168.6.81,192.168.6.95,59102,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:22,ALLOW,TCP,192.168.6.81,192.168.6.95,59103,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:23,ALLOW,TCP,192.168.6.81,192.168.6.95,59104,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:24,ALLOW,TCP,192.168.6.81,192.168.6.95,59105,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:24,ALLOW,TCP,192.168.6.81,192.168.6.95,59106,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:26,ALLOW,TCP,192.168.6.81,192.168.6.95,59107,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:26,ALLOW,TCP,192.168.6.81,192.168.6.95,59108,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:26,ALLOW,TCP,192.168.6.81,192.168.6.95,59109,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:28,ALLOW,TCP,192.168.6.81,192.168.6.95,59110,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:28,ALLOW,TCP,192.168.6.81,192.168.6.95,59111,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:29,ALLOW,TCP,192.168.6.81,192.168.6.95,59112,3128,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:26:30,ALLOW,UDP,192.168.6.81,8.8.8.8,57872,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:26:30,DROP,TCP,192.168.6.81,204.79.197.200,59114,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:26:30,DROP,TCP,192.168.6.81,204.79.197.200,59113,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:26:30,DROP,TCP,192.168.6.81,204.79.197.200,59115,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:31,ALLOW,TCP,192.168.6.81,192.168.6.95,59116,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:32,ALLOW,TCP,192.168.6.81,192.168.6.95,59117,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:32,ALLOW,TCP,192.168.6.81,192.168.6.95,59118,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:33,ALLOW,TCP,192.168.6.81,192.168.6.95,59119,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:34,ALLOW,TCP,192.168.6.81,192.168.6.95,59120,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:34,ALLOW,TCP,192.168.6.81,192.168.6.95,59121,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:35,ALLOW,TCP,192.168.6.81,192.168.6.95,59122,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:36,ALLOW,TCP,192.168.6.81,192.168.6.95,59123,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:36,ALLOW,TCP,192.168.6.81,192.168.6.95,59124,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:37,ALLOW,TCP,192.168.6.81,192.168.6.95,59125,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:38,ALLOW,TCP,192.168.6.81,192.168.6.95,59126,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:38,ALLOW,TCP,192.168.6.81,192.168.6.95,59127,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:39,ALLOW,TCP,192.168.6.81,192.168.6.95,59128,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:26:55,ALLOW,UDP,192.168.6.81,172.18.10.126,57873,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:27:30,ALLOW,TCP,::1,::1,59129,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:27:56,ALLOW,UDP,192.168.6.81,8.8.8.8,57688,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:28:00,ALLOW,UDP,192.168.6.81,172.18.10.126,57689,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:29:05,ALLOW,UDP,192.168.6.81,172.18.10.126,57690,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:29:13,ALLOW,UDP,192.168.6.81,8.8.8.8,59933,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:29:13,ALLOW,TCP,192.168.6.81,192.168.6.95,59130,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:29:14,ALLOW,TCP,192.168.6.81,192.168.6.95,59131,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:29:30,ALLOW,TCP,::1,::1,59132,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:30:03,ALLOW,TCP,192.168.6.81,103.216.121.174,59133,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:30:03,ALLOW,TCP,192.168.6.81,103.216.121.174,59134,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:30:04,ALLOW,TCP,192.168.6.81,103.216.121.174,59135,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:30:04,ALLOW,TCP,192.168.6.81,103.216.121.174,59136,52231,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:30:10,ALLOW,UDP,192.168.6.81,172.18.10.126,59934,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:30:35,ALLOW,UDP,192.168.6.81,8.8.8.8,62120,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:13,ALLOW,TCP,192.168.6.81,192.168.5.55,59137,1433,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:13,ALLOW,TCP,192.168.6.81,192.168.5.55,59138,1433,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:13,ALLOW,TCP,192.168.6.81,192.168.5.55,59139,1433,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:13,ALLOW,TCP,192.168.6.81,192.168.5.55,59140,1433,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:14,ALLOW,TCP,192.168.6.81,192.168.5.55,59141,1433,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:14,ALLOW,TCP,192.168.6.81,192.168.6.77,59142,6388,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:14,ALLOW,TCP,192.168.6.81,192.168.6.77,59143,6388,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:31:15,ALLOW,UDP,192.168.6.81,172.18.10.126,59935,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:31:30,ALLOW,TCP,::1,::1,59144,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:32:21,ALLOW,UDP,192.168.6.81,172.18.10.126,59936,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:32:34,ALLOW,TCP,192.168.6.81,103.216.121.174,59145,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:32:34,ALLOW,TCP,192.168.6.81,103.216.121.174,59146,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:32:34,ALLOW,TCP,192.168.6.81,103.216.121.174,59147,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:32:34,ALLOW,TCP,192.168.6.81,103.216.121.174,59148,51708,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:33:26,ALLOW,UDP,192.168.6.81,172.18.10.126,59937,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:33:30,ALLOW,TCP,::1,::1,59149,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:33:52,ALLOW,UDP,192.168.6.81,8.8.8.8,60319,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:33:52,ALLOW,TCP,192.168.6.81,172.217.26.138,59150,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:34:31,ALLOW,UDP,192.168.6.81,172.18.10.126,60320,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,07:35:30,ALLOW,TCP,::1,::1,59151,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:35:35,ALLOW,UDP,192.168.6.81,8.8.8.8,62120,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:35:36,ALLOW,UDP,192.168.6.81,172.18.10.126,60321,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,61878,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,50791,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,172.217.194.27,59152,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,59667,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.28.27,59153,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,58334,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.137.27,59154,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,49417,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.28.27,59155,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,56548,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.137.27,59156,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,61151,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,173.194.201.27,59157,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,57004,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,209.85.147.27,59158,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,50964,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,172.217.194.27,59159,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.28.27,59160,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.137.27,59161,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.28.27,59162,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,74.125.137.27,59163,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,173.194.201.27,59164,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,DROP,TCP,192.168.6.81,209.85.147.27,59165,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:06,ALLOW,UDP,192.168.6.81,8.8.8.8,51570,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,ALLOW,TCP,192.168.6.81,54.184.250.231,59166,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,ALLOW,TCP,192.168.6.81,54.184.250.231,59167,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,ALLOW,UDP,192.168.6.81,8.8.8.8,52504,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,172.217.194.27,59168,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.28.27,59169,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.137.27,59170,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.28.27,59171,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.137.27,59172,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,173.194.201.27,59173,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,209.85.147.27,59174,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,ALLOW,TCP,192.168.6.81,54.184.250.231,59175,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,ALLOW,UDP,192.168.6.81,8.8.8.8,52717,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,172.217.194.27,59176,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.28.27,59177,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.137.27,59178,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.28.27,59179,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,74.125.137.27,59180,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,173.194.201.27,59181,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:07,DROP,TCP,192.168.6.81,209.85.147.27,59182,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,ALLOW,TCP,192.168.6.81,54.184.250.231,59183,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,ALLOW,UDP,192.168.6.81,8.8.8.8,64661,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,172.217.194.27,59184,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,74.125.28.27,59185,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,74.125.137.27,59186,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,74.125.28.27,59187,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,74.125.137.27,59188,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,173.194.201.27,59189,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,DROP,TCP,192.168.6.81,209.85.147.27,59190,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:08,ALLOW,TCP,192.168.6.81,54.184.250.231,59191,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:26,ALLOW,TCP,192.168.6.81,103.216.121.174,59192,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:26,ALLOW,TCP,192.168.6.81,103.216.121.174,59193,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:26,ALLOW,TCP,192.168.6.81,103.216.121.174,59194,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:36:27,ALLOW,TCP,192.168.6.81,103.216.121.174,59195,46095,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:36:41,ALLOW,UDP,192.168.6.81,172.18.10.126,64662,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,07:37:13,ALLOW,TCP,192.168.6.81,192.168.5.55,59196,1433,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,ALLOW,UDP,192.168.6.81,8.8.8.8,55179,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,ALLOW,TCP,192.168.6.81,123.30.183.198,59197,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,ALLOW,UDP,192.168.6.81,8.8.8.8,59567,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,172.217.194.27,59198,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,74.125.28.27,59199,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,74.125.137.27,59200,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,74.125.28.27,59201,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,74.125.137.27,59202,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,173.194.201.27,59203,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,DROP,TCP,192.168.6.81,209.85.147.27,59204,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:13,ALLOW,UDP,192.168.6.81,8.8.8.8,56124,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:14,ALLOW,TCP,192.168.6.81,54.184.250.231,59205,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,ALLOW,UDP,192.168.6.81,8.8.8.8,58993,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,172.217.194.27,59206,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,74.125.28.27,59207,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,74.125.137.27,59208,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,74.125.28.27,59209,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,74.125.137.27,59210,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,173.194.201.27,59211,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:16,DROP,TCP,192.168.6.81,209.85.147.27,59212,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:17,ALLOW,TCP,192.168.6.81,54.184.250.231,59213,587,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:19,ALLOW,UDP,192.168.6.81,8.8.8.8,54346,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,172.217.194.27,59214,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,74.125.28.27,59215,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,74.125.137.27,59216,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,74.125.28.27,59217,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,74.125.137.27,59218,25,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,07:37:20,DROP,TCP,192.168.6.81,173.194.201.27,59219,25,0,-,0,0,0,-,-,-,SEND
