srcipinternal,dstipinternal,srcipver,dstipver,date,time,action,protocol,srcip,dstip,srcport,dstport,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,info,path
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::1:3,59406,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,10.102.30.5,224.0.0.252,59406,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::1:3,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.56.1,224.0.0.252,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::1:3,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.192.1,224.0.0.252,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,12:12:40,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::1:3,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:12:40,ALLOW,UDP,192.168.245.1,224.0.0.252,56155,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:24,ALLOW,UDP,10.102.30.5,192.168.1.1,61349,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:24,ALLOW,UDP,10.102.30.5,192.168.1.1,61156,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:24,ALLOW,UDP,10.102.30.5,192.168.1.1,62390,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:24,ALLOW,UDP,10.102.30.5,172.217.4.74,61350,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:25,ALLOW,TCP,10.102.30.5,172.217.4.74,54730,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:27,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:27,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:27,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,UDP,10.102.30.5,192.168.1.1,59729,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,UDP,10.102.30.5,192.168.1.1,51589,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,UDP,10.102.30.5,192.168.1.1,56053,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,UDP,10.102.30.5,142.250.191.106,59730,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,UDP,10.102.30.5,142.250.191.106,56054,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:31,ALLOW,TCP,10.102.30.5,142.250.191.106,54731,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:35,ALLOW,UDP,10.102.30.5,192.168.1.1,49563,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:35,ALLOW,UDP,10.102.30.5,192.168.1.1,58268,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:35,ALLOW,UDP,10.102.30.5,192.168.1.1,53153,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54732,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54733,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54734,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:50,ALLOW,UDP,10.102.30.5,192.168.1.1,63616,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:51,ALLOW,UDP,10.102.30.5,142.250.190.99,58653,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:13:56,ALLOW,UDP,10.102.30.5,192.168.1.1,57204,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:13:56,ALLOW,TCP,10.102.30.5,162.125.19.9,54735,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:20,ALLOW,UDP,10.102.30.5,192.168.1.1,56201,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:20,ALLOW,TCP,10.102.30.5,140.82.114.5,54736,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:40,ALLOW,UDP,192.168.56.1,239.255.255.250,56202,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:40,ALLOW,UDP,192.168.192.1,239.255.255.250,56203,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:40,ALLOW,UDP,192.168.245.1,239.255.255.250,56204,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:40,ALLOW,UDP,10.102.30.5,239.255.255.250,56205,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:45,ALLOW,UDP,192.168.245.1,192.168.245.2,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,UDP,10.102.30.5,192.168.1.1,55961,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,UDP,10.102.30.5,142.250.190.67,51843,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,TCP,10.102.30.5,142.250.190.67,54737,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,UDP,10.102.30.5,192.168.1.1,54232,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,TCP,10.102.30.5,34.104.35.123,54738,80,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,TCP,10.102.30.5,54.144.56.178,54739,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:47,ALLOW,TCP,10.102.30.5,54.144.56.178,54740,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:48,ALLOW,UDP,10.102.30.5,192.168.1.1,52446,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:55,ALLOW,UDP,10.102.30.5,192.168.1.1,63498,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:56,ALLOW,TCP,10.102.30.5,20.72.78.248,54741,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:14:58,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:58,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:58,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:14:58,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:15:04,ALLOW,UDP,10.102.30.5,192.168.1.1,54055,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:15:43,ALLOW,TCP,10.102.30.5,198.140.158.67,54742,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:15:53,ALLOW,UDP,10.102.30.5,142.250.191.106,54056,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:15:59,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:15:59,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:15:59,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:03,ALLOW,UDP,10.102.30.5,192.168.1.1,57270,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:03,ALLOW,UDP,10.102.30.5,192.168.1.1,58731,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:05,ALLOW,UDP,10.102.30.5,192.168.1.1,55481,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:05,ALLOW,TCP,10.102.30.5,162.125.19.131,54743,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54744,80,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:11,ALLOW,TCP,10.102.30.5,54.144.56.178,54745,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:11,ALLOW,TCP,10.102.30.5,54.144.56.178,54746,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54747,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54748,80,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:29,ALLOW,TCP,10.102.30.5,142.250.191.110,54749,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:40,ALLOW,UDP,192.168.56.1,239.255.255.250,55482,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:40,ALLOW,UDP,192.168.192.1,239.255.255.250,55483,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:40,ALLOW,UDP,192.168.245.1,239.255.255.250,55484,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:16:40,ALLOW,UDP,10.102.30.5,239.255.255.250,55485,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:16:59,ALLOW,UDP,10.102.30.5,192.168.1.1,65435,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:17:05,ALLOW,UDP,10.102.30.5,192.168.1.1,51549,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:17:05,ALLOW,UDP,10.102.30.5,192.168.1.1,58734,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:17:29,ALLOW,UDP,10.102.30.5,192.168.1.1,64241,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:17:29,ALLOW,TCP,10.102.30.5,20.72.78.248,54750,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:05,ALLOW,UDP,10.102.30.5,192.168.1.1,52738,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:05,ALLOW,UDP,10.102.30.5,192.168.1.1,58723,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:05,ALLOW,UDP,10.102.30.5,192.168.1.1,57279,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:05,ALLOW,TCP,10.102.30.5,140.82.114.26,54751,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:24,ALLOW,UDP,10.102.30.5,192.168.1.1,63715,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:24,ALLOW,TCP,10.102.30.5,18.67.65.28,54752,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:25,ALLOW,UDP,10.102.30.5,192.168.1.1,54861,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:25,ALLOW,UDP,10.102.30.5,192.168.1.1,53574,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:25,ALLOW,UDP,10.102.30.5,192.168.1.1,57655,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:25,ALLOW,UDP,10.102.30.5,173.194.207.189,54862,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:25,ALLOW,TCP,10.102.30.5,173.194.207.189,54753,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,52354,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,53808,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,56732,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,TCP,10.102.30.5,34.117.237.239,54754,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,49797,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,59562,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,TCP,10.102.30.5,34.120.5.221,54755,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,54558,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,UDP,10.102.30.5,192.168.1.1,49857,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:30,ALLOW,TCP,10.102.30.5,34.120.115.102,54756,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,51167,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,56670,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,51220,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,54647,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,50053,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:32,ALLOW,UDP,10.102.30.5,192.168.1.1,56662,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:40,ALLOW,UDP,192.168.56.1,239.255.255.250,56663,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:40,ALLOW,UDP,192.168.192.1,239.255.255.250,56664,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:40,ALLOW,UDP,192.168.245.1,239.255.255.250,56665,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:18:40,ALLOW,UDP,10.102.30.5,239.255.255.250,56666,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54757,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54758,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:41,ALLOW,TCP,10.102.30.5,192.168.1.30,54759,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:18:45,ALLOW,UDP,192.168.245.1,192.168.245.2,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:19:25,ALLOW,UDP,10.102.30.5,192.168.1.1,62332,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:19:25,ALLOW,TCP,10.102.30.5,140.82.114.6,54760,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:20:00,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:09,ALLOW,TCP,10.102.30.5,54.144.56.178,54761,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:09,ALLOW,TCP,10.102.30.5,54.144.56.178,54762,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:40,ALLOW,UDP,192.168.56.1,239.255.255.250,62333,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:40,ALLOW,UDP,192.168.192.1,239.255.255.250,62334,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:40,ALLOW,UDP,192.168.245.1,239.255.255.250,62335,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:40,ALLOW,UDP,10.102.30.5,239.255.255.250,62336,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:20:43,ALLOW,TCP,10.102.30.5,198.140.158.67,54763,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:07,ALLOW,UDP,10.102.30.5,192.168.1.1,50384,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:07,ALLOW,UDP,10.102.30.5,192.168.1.1,51091,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:07,ALLOW,UDP,10.102.30.5,192.168.1.1,50719,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:08,ALLOW,UDP,10.102.30.5,192.168.1.1,55344,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:08,ALLOW,UDP,10.102.30.5,192.168.1.1,57436,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54764,80,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:11,ALLOW,TCP,10.102.30.5,54.144.56.178,54765,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:11,ALLOW,TCP,10.102.30.5,54.144.56.178,54766,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54767,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:11,ALLOW,TCP,10.102.30.5,192.168.1.30,54768,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:28,ALLOW,UDP,10.102.30.5,192.168.1.1,60746,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:28,ALLOW,UDP,10.102.30.5,192.168.1.1,53478,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:28,ALLOW,UDP,10.102.30.5,192.168.1.1,63378,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:28,ALLOW,TCP,10.102.30.5,140.82.112.25,54769,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:29,ALLOW,UDP,10.102.30.5,192.168.1.1,54680,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:29,ALLOW,UDP,10.102.30.5,192.168.1.1,61881,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:29,ALLOW,TCP,10.102.30.5,142.250.191.110,54770,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:30,ALLOW,UDP,10.102.30.5,192.168.1.1,63623,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:30,ALLOW,UDP,10.102.30.5,192.168.1.1,60424,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:30,ALLOW,UDP,10.102.30.5,192.168.1.1,62921,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:30,ALLOW,TCP,10.102.30.5,142.250.190.133,54771,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:37,ALLOW,UDP,10.102.30.5,192.168.1.1,59913,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:37,ALLOW,TCP,10.102.30.5,162.125.7.20,54772,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:21:43,ALLOW,UDP,10.102.30.5,192.168.1.1,50128,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:21:43,ALLOW,TCP,10.102.30.5,162.125.6.13,54773,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:22:08,ALLOW,UDP,10.102.30.5,192.168.1.1,50363,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,12:22:31,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:22:31,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:22:31,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,12:22:31,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
